L_higgs,L_neu_mass,L_pad,L_x,L_y,L_y_mmd,L_z,epoch,step,train_loss,val_L_higgs,val_L_neu_mass,val_L_pad,val_L_x,val_L_y,val_L_y_mmd,val_L_z,val_loss
4.314268589019775,0.0009400349808856845,0.043126195669174194,0.010782464407384396,0.4577481746673584,0.07710778713226318,0.019726915284991264,130,77289,9.181217193603516,,,,,,,,
,,,,,,,131,77879,,4.504933834075928,0.0009339684038423002,0.04285715892910957,0.010840245522558689,0.4620627462863922,0.07648693025112152,0.0196617990732193,9.248208999633789
4.320668697357178,0.000928897294215858,0.04341499134898186,0.010815813206136227,0.4585299789905548,0.07863883674144745,0.019595179706811905,131,77879,9.183456420898438,,,,,,,,
,,,,,,,132,78469,,4.700397491455078,0.000917851401027292,0.04233112931251526,0.010905487462878227,0.4619293510913849,0.07952544838190079,0.020336812362074852,9.346441268920898
4.240076541900635,0.0009285403066314757,0.04317894205451012,0.010757286101579666,0.45738938450813293,0.0770830363035202,0.019513607025146484,132,78469,9.143899917602539,,,,,,,,
,,,,,,,133,79059,,4.516427516937256,0.0010117838392034173,0.042321138083934784,0.011322736740112305,0.46182873845100403,0.0812104269862175,0.020487848669290543,9.42558479309082
4.209908485412598,0.0009405383025296032,0.042295247316360474,0.010799003764986992,0.45792773365974426,0.07827456295490265,0.019629236310720444,133,79059,9.165290832519531,,,,,,,,
,,,,,,,134,79649,,4.482532024383545,0.0008823833777569234,0.04263131320476532,0.01093646977096796,0.4611247479915619,0.0745730921626091,0.0194864422082901,9.23807144165039
4.180354118347168,0.0009475307888351381,0.042180564254522324,0.010808339342474937,0.45688390731811523,0.07713981717824936,0.019277431070804596,134,79649,9.118461608886719,,,,,,,,
,,,,,,,135,80239,,4.696049690246582,0.0009161678608506918,0.042123064398765564,0.010801750235259533,0.46135634183883667,0.07143986970186234,0.01873190701007843,9.158833503723145
4.2668633460998535,0.0009385872981511056,0.0424298532307148,0.010877002030611038,0.45713454484939575,0.07714750617742538,0.019361592829227448,135,80239,9.152021408081055,,,,,,,,
,,,,,,,136,80829,,4.705871105194092,0.0010115304030478,0.04136975109577179,0.01131199300289154,0.46132463216781616,0.07899115979671478,0.01928076148033142,9.315678596496582
4.26729154586792,0.000935977790504694,0.04194467514753342,0.010824181139469147,0.457362562417984,0.0759846419095993,0.019316624850034714,136,80829,9.138797760009766,,,,,,,,
,,,,,,,137,81419,,4.412926197052002,0.0009258087375201285,0.04125051572918892,0.011610986664891243,0.4612962305545807,0.08381403982639313,0.019796082749962807,9.39731216430664
4.196516990661621,0.0009443169110454619,0.04131239652633667,0.010915704071521759,0.4569454789161682,0.0765647292137146,0.0194799043238163,137,81419,9.161552429199219,,,,,,,,
,,,,,,,138,82009,,4.570711135864258,0.0009306830470450222,0.04111113026738167,0.011055353097617626,0.4605756998062134,0.07718782871961594,0.019493959844112396,9.264409065246582
4.220822334289551,0.0009278755751438439,0.04115802422165871,0.010897739790380001,0.45663148164749146,0.07689594477415085,0.019330719485878944,138,82009,9.142169952392578,,,,,,,,
,,,,,,,139,82599,,4.616567611694336,0.0010062976507470012,0.04102359712123871,0.01169258076697588,0.4608226418495178,0.0760195180773735,0.01945989765226841,9.395410537719727
4.264781475067139,0.0009315853822045028,0.04125574603676796,0.010819739662110806,0.45683011412620544,0.07665319740772247,0.019585179165005684,139,82599,9.15849781036377,,,,,,,,
,,,,,,,140,83189,,4.382431507110596,0.0009200915810652077,0.040776584297418594,0.010847251862287521,0.4611005485057831,0.07548698037862778,0.019536826759576797,9.213156700134277
4.21103572845459,0.0009564715437591076,0.04136890918016434,0.010867579840123653,0.45694419741630554,0.07608857750892639,0.01936206966638565,140,83189,9.141643524169922,,,,,,,,
,,,,,,,141,83779,,4.560169696807861,0.0008973860531114042,0.040921151638031006,0.011057264171540737,0.46052902936935425,0.07814748585224152,0.01981157250702381,9.294839859008789
4.203246116638184,0.0009328961605206132,0.040752992033958435,0.010761971585452557,0.4561106860637665,0.07570338994264603,0.019111789762973785,141,83779,9.085762023925781,,,,,,,,
,,,,,,,142,84369,,4.381983757019043,0.0009169694967567921,0.041187673807144165,0.010828370228409767,0.461520254611969,0.08098616451025009,0.02170397713780403,9.430660247802734
4.215995788574219,0.0009399162954650819,0.040704112499952316,0.010907810181379318,0.45634564757347107,0.07696083188056946,0.019467545673251152,142,84369,9.154073715209961,,,,,,,,
,,,,,,,143,84959,,4.325882434844971,0.0008698166348040104,0.04021893069148064,0.01073746383190155,0.46029427647590637,0.07802250236272812,0.019364606589078903,9.159704208374023
4.129823684692383,0.0009407592006027699,0.04060450568795204,0.010807231068611145,0.456689715385437,0.07950710505247116,0.019554106518626213,143,84959,9.137341499328613,,,,,,,,
,,,,,,,144,85549,,4.3400373458862305,0.0010012562852352858,0.040323082357645035,0.010782009921967983,0.46085885167121887,0.07916246354579926,0.019492387771606445,9.188558578491211
4.108514308929443,0.0009353717905469239,0.04015687480568886,0.010884740389883518,0.45633664727211,0.07831810414791107,0.019584141671657562,144,85549,9.149736404418945,,,,,,,,
,,,,,,,145,86139,,4.353522300720215,0.0009774286299943924,0.04021916911005974,0.011003759689629078,0.46083927154541016,0.07691449671983719,0.019235234707593918,9.208237648010254
4.03134298324585,0.0009417567052878439,0.040442146360874176,0.01078302226960659,0.45660659670829773,0.07809258252382278,0.019430410116910934,145,86139,9.109281539916992,,,,,,,,
,,,,,,,146,86729,,4.355605602264404,0.0009531031828373671,0.0405183769762516,0.011029445566236973,0.4609602987766266,0.07949522882699966,0.019746555015444756,9.266228675842285
4.036813259124756,0.0009418320842087269,0.04030534252524376,0.010715421289205551,0.45639854669570923,0.07830730825662613,0.019557572901248932,146,86729,9.10681438446045,,,,,,,,
,,,,,,,147,87319,,4.386285781860352,0.0009149833349511027,0.039864759892225266,0.011136678047478199,0.4614656865596771,0.07991144806146622,0.020591596141457558,9.379645347595215
4.056116580963135,0.0009471362573094666,0.04010866954922676,0.01073537953197956,0.4574127197265625,0.08111266046762466,0.01963234879076481,147,87319,9.130159378051758,,,,,,,,
,,,,,,,148,87909,,4.760149955749512,0.0010445482330396771,0.04048773646354675,0.011307922191917896,0.4611998498439789,0.08130953460931778,0.01973447948694229,9.363533973693848
4.019009113311768,0.0009373873472213745,0.04004328325390816,0.010758995078504086,0.4559890031814575,0.07729863375425339,0.019342787563800812,148,87909,9.087923049926758,,,,,,,,
,,,,,,,149,88499,,4.246243953704834,0.00093655422097072,0.039512649178504944,0.01085707452148199,0.46057042479515076,0.07890813797712326,0.0196018498390913,9.201441764831543
4.031972885131836,0.0009214280871674418,0.039658382534980774,0.01086766179651022,0.456559419631958,0.08005625009536743,0.01961127109825611,149,88499,9.143107414245605,,,,,,,,
,,,,,,,150,89089,,4.220394134521484,0.0010055077727884054,0.04016410559415817,0.011788996867835522,0.4611385762691498,0.07706359028816223,0.02044563554227352,9.4759521484375
4.000102996826172,0.0009354898938909173,0.039354827255010605,0.010871549136936665,0.4559437036514282,0.07783176004886627,0.01927144266664982,150,89089,9.100253105163574,,,,,,,,
,,,,,,,151,89679,,4.598443984985352,0.0009063847246579826,0.03898678719997406,0.010958359576761723,0.46039018034935,0.07895337045192719,0.01968655362725258,9.263059616088867
4.023286819458008,0.0009447166230529547,0.039812736213207245,0.010712239891290665,0.4558625817298889,0.07643258571624756,0.01936321333050728,151,89679,9.079536437988281,,,,,,,,
,,,,,,,152,90269,,4.1729817390441895,0.0009545820066705346,0.03964370861649513,0.010650521144270897,0.46016839146614075,0.07768693566322327,0.019431469962000847,9.131875991821289
4.052342414855957,0.0009362870478071272,0.03939347714185715,0.010820428840816021,0.45668697357177734,0.0779181718826294,0.01955592632293701,152,90269,9.131173133850098,,,,,,,,
,,,,,,,153,90859,,4.106712818145752,0.0009316328796558082,0.03846873715519905,0.01063511986285448,0.4602029025554657,0.07206267863512039,0.019236665219068527,9.101862907409668
3.959003448486328,0.000936355150770396,0.03937527537345886,0.01075132004916668,0.45648232102394104,0.07808511704206467,0.01958651840686798,153,90859,9.1090087890625,,,,,,,,
,,,,,,,154,91449,,4.109291076660156,0.0009476852137595415,0.0385085828602314,0.010635113343596458,0.45962923765182495,0.07461263239383698,0.019427018240094185,9.115455627441406
3.98039174079895,0.0009369447943754494,0.03910281881690025,0.010797650553286076,0.4547070264816284,0.07385846972465515,0.019273322075605392,154,91449,9.071078300476074,,,,,,,,
,,,,,,,155,92039,,4.868320465087891,0.0008876945357769728,0.03853657841682434,0.011986630037426949,0.4601212739944458,0.07811347395181656,0.019579578191041946,9.481867790222168
3.9766905307769775,0.0009468016214668751,0.03848684951663017,0.010739633813500404,0.45478278398513794,0.0758313238620758,0.019216572865843773,155,92039,9.05356502532959,,,,,,,,
,,,,,,,156,92629,,4.159407138824463,0.0009424025774933398,0.03814934194087982,0.010683082044124603,0.4597340524196625,0.07386311888694763,0.019992481917142868,9.187294960021973
4.32668924331665,0.0009238634957000613,0.03854839503765106,0.0110446373000741,0.455290287733078,0.07509372383356094,0.01917712576687336,156,92629,9.150760650634766,,,,,,,,
,,,,,,,157,93219,,4.068631649017334,0.0009777211816981435,0.038208167999982834,0.011355241760611534,0.4593934714794159,0.07755908370018005,0.019316580146551132,9.241711616516113
3.939340829849243,0.0009348442545160651,0.03834454342722893,0.010770244523882866,0.45479142665863037,0.07561709731817245,0.01916537992656231,157,93219,9.050773620605469,,,,,,,,
,,,,,,,158,93809,,4.103350639343262,0.0008935365476645529,0.037628140300512314,0.011368746869266033,0.45989367365837097,0.07434772700071335,0.020079581066966057,9.328607559204102
3.917668581008911,0.0009495781268924475,0.0383724682033062,0.010778550058603287,0.4543120563030243,0.07536623626947403,0.019078122451901436,158,93809,9.036782264709473,,,,,,,,
,,,,,,,159,94399,,4.295038223266602,0.0009505561902187765,0.038025110960006714,0.010990086942911148,0.45916011929512024,0.07475662976503372,0.01984473317861557,9.241621971130371
3.8997554779052734,0.000939118501264602,0.03776061162352562,0.010781211778521538,0.4544723927974701,0.0764402225613594,0.019220266491174698,159,94399,9.050734519958496,,,,,,,,
,,,,,,,160,94989,,4.22870397567749,0.0009722792892716825,0.03758900240063667,0.010751564987003803,0.45972028374671936,0.07849693298339844,0.01899653673171997,9.107627868652344
3.8873720169067383,0.0009424281888641417,0.037606146186590195,0.01072035264223814,0.45439353585243225,0.075872041285038,0.019306711852550507,160,94989,9.04502010345459,,,,,,,,
,,,,,,,161,95579,,4.020275592803955,0.000953609065618366,0.03712191805243492,0.010741002857685089,0.4597327709197998,0.07454416900873184,0.01941671594977379,9.126348495483398
3.9103188514709473,0.0009385179728269577,0.03770463913679123,0.01077689416706562,0.4542994499206543,0.07411277294158936,0.01913987100124359,161,95579,9.041091918945312,,,,,,,,
,,,,,,,162,96169,,4.131072998046875,0.0009476576815359294,0.03716006129980087,0.011378362774848938,0.45885199308395386,0.07455988973379135,0.019808923825621605,9.29534912109375
3.8377416133880615,0.0009424477466382086,0.0371379591524601,0.010742997750639915,0.4539106786251068,0.075851671397686,0.019318802282214165,162,96169,9.04050064086914,,,,,,,,
,,,,,,,163,96759,,4.055367469787598,0.0009455428225919604,0.03692954406142235,0.010791148990392685,0.45858538150787354,0.0742056742310524,0.020015789195895195,9.188128471374512
3.892540454864502,0.0009327775915153325,0.037218715995550156,0.010774140246212482,0.4537826478481293,0.07512973994016647,0.01925458386540413,163,96759,9.044586181640625,,,,,,,,
,,,,,,,164,97349,,4.0662922859191895,0.0008969128830358386,0.03664200380444527,0.010989232920110226,0.4590410590171814,0.07479406148195267,0.021122639998793602,9.343791007995605
3.854510545730591,0.0009342693374492228,0.03691256418824196,0.010684286244213581,0.45374390482902527,0.07657532393932343,0.019173510372638702,164,97349,9.014010429382324,,,,,,,,
,,,,,,,165,97939,,4.280987739562988,0.0009268121793866158,0.0374954491853714,0.011052888818085194,0.4588160514831543,0.07276717573404312,0.019231924787163734,9.187521934509277
3.9048924446105957,0.0009304855484515429,0.037059031426906586,0.010821277275681496,0.4535940885543823,0.07537457346916199,0.019037172198295593,165,97939,9.031462669372559,,,,,,,,
,,,,,,,166,98529,,4.178247451782227,0.0009632136789150536,0.037176068872213364,0.010733977891504765,0.45885542035102844,0.07350252568721771,0.01899319887161255,9.08967113494873
3.8608474731445312,0.0009440284338779747,0.0376177579164505,0.010780256241559982,0.4547555446624756,0.07542163133621216,0.019335689023137093,166,98529,9.060876846313477,,,,,,,,
,,,,,,,167,99119,,4.4157490730285645,0.0008615911356173456,0.03721632808446884,0.011077964678406715,0.4589335024356842,0.07782405614852905,0.019878821447491646,9.271602630615234
3.8560760021209717,0.0009273902978748083,0.03708447143435478,0.010714039206504822,0.4535320997238159,0.074956014752388,0.01907002180814743,167,99119,9.007823944091797,,,,,,,,
,,,,,,,168,99709,,4.261399269104004,0.0009191042627207935,0.03718157485127449,0.010983185842633247,0.45865651965141296,0.0778302252292633,0.019190942868590355,9.165616035461426
3.8720998764038086,0.0009389100596308708,0.03719041123986244,0.010839086025953293,0.4536481201648712,0.07535821944475174,0.01920458674430847,168,99709,9.049155235290527,,,,,,,,
,,,,,,,169,100299,,4.098879814147949,0.0009056319831870496,0.03701213747262955,0.01171769667416811,0.459145724773407,0.08019299805164337,0.019509371370077133,9.332834243774414
3.80129075050354,0.0009531172690913081,0.03679575026035309,0.010645363479852676,0.4544391334056854,0.0798119604587555,0.019421696662902832,169,100299,9.032565116882324,,,,,,,,
,,,,,,,170,100889,,4.254631519317627,0.0009523401386104524,0.036295175552368164,0.010891756042838097,0.4587194323539734,0.07723527401685715,0.019867772236466408,9.214078903198242
3.8108017444610596,0.0009371898486278951,0.03638157621026039,0.010671873576939106,0.45416221022605896,0.07640458643436432,0.019157469272613525,170,100889,9.00920581817627,,,,,,,,
,,,,,,,171,101479,,4.003150939941406,0.0009841442806646228,0.03683959320187569,0.010726752690970898,0.45870935916900635,0.07260051369667053,0.01873471774160862,9.043069839477539
3.7885143756866455,0.0009384924778714776,0.036753345280885696,0.010672583244740963,0.4531790316104889,0.07580359280109406,0.018928375095129013,171,101479,8.974746704101562,,,,,,,,
,,,,,,,172,102069,,4.1243085861206055,0.0009138127788901329,0.03611018881201744,0.011201254092156887,0.4582693874835968,0.07380294054746628,0.019058413803577423,9.177329063415527
3.7577576637268066,0.0009380285046063364,0.036575768142938614,0.010734030045568943,0.45286932587623596,0.07399319112300873,0.01892395317554474,172,102069,8.980247497558594,,,,,,,,
,,,,,,,173,102659,,3.9691073894500732,0.0009717562352307141,0.03610462322831154,0.010699626058340073,0.45857352018356323,0.07707533240318298,0.01920415461063385,9.079092025756836
3.743065118789673,0.0009374810615554452,0.03640112280845642,0.01066690031439066,0.45285871624946594,0.07517580687999725,0.019172370433807373,173,102659,8.989913940429688,,,,,,,,
,,,,,,,174,103249,,4.001731872558594,0.0009624517406336963,0.03650917857885361,0.010829387232661247,0.45860734581947327,0.07569940388202667,0.019297314807772636,9.118363380432129
3.776902914047241,0.0009481378365308046,0.036166127771139145,0.010725992731750011,0.45297595858573914,0.07393185049295425,0.018991708755493164,174,103249,8.987988471984863,,,,,,,,
,,,,,,,175,103839,,4.324202060699463,0.0009635286987759173,0.03641558438539505,0.011021055281162262,0.4578787684440613,0.07599583268165588,0.019557306542992592,9.207566261291504
3.7030251026153564,0.0009366452577523887,0.036241184920072556,0.010702169500291348,0.4527563750743866,0.07417688518762589,0.0190458744764328,175,103839,8.9791259765625,,,,,,,,
,,,,,,,176,104429,,4.1670308113098145,0.0008012156467884779,0.03654209151864052,0.011022758670151234,0.4578755497932434,0.06985825300216675,0.018994836136698723,9.13603687286377
3.85982084274292,0.0009366344311274588,0.036873940378427505,0.010755215771496296,0.45234522223472595,0.07216671854257584,0.018913792446255684,176,104429,8.98873233795166,,,,,,,,
,,,,,,,177,105019,,4.229278564453125,0.0008826914709061384,0.0361262783408165,0.011065104976296425,0.45801621675491333,0.0723295584321022,0.019312381744384766,9.183477401733398
3.725219249725342,0.0009405890014022589,0.0362083874642849,0.010706483386456966,0.4525044858455658,0.07456717640161514,0.01903940923511982,177,105019,8.97901439666748,,,,,,,,
,,,,,,,178,105609,,4.122951030731201,0.0009937043068930507,0.03587588667869568,0.010613305494189262,0.45757627487182617,0.07239633798599243,0.018572930246591568,9.003886222839355
3.7970051765441895,0.0009444486349821091,0.036419227719306946,0.010726410895586014,0.4528804123401642,0.07287727296352386,0.0190995205193758,178,105609,9.000161170959473,,,,,,,,
,,,,,,,179,106199,,4.128047466278076,0.0008916411316022277,0.0356324128806591,0.01057171355932951,0.45756083726882935,0.07147178053855896,0.01870981603860855,9.009370803833008
3.821000576019287,0.0009426322067156434,0.036034900695085526,0.010669013485312462,0.45228493213653564,0.07428053766489029,0.018853439018130302,179,106199,8.960129737854004,,,,,,,,
,,,,,,,180,106789,,3.9751100540161133,0.0009225776302628219,0.03568878397345543,0.010602887719869614,0.4586763083934784,0.07796309143304825,0.019414769485592842,9.082015037536621
3.801806926727295,0.000937962846364826,0.035949382930994034,0.010651594959199429,0.45367786288261414,0.074823297560215,0.019008969888091087,180,106789,8.984127044677734,,,,,,,,
,,,,,,,181,107379,,3.9416069984436035,0.0009311235044151545,0.03496608883142471,0.010923282243311405,0.4579014480113983,0.07358455657958984,0.01915816217660904,9.108614921569824
3.7112021446228027,0.0009377122623845935,0.03566122055053711,0.010655805468559265,0.4526772201061249,0.07572261989116669,0.019032565876841545,181,107379,8.967976570129395,,,,,,,,
,,,,,,,182,107969,,4.306480407714844,0.0008771805441938341,0.03524129465222359,0.011014464311301708,0.45826438069343567,0.07581019401550293,0.019110215827822685,9.162446022033691
3.6658780574798584,0.0009476524428464472,0.03523141145706177,0.010612930171191692,0.4523845911026001,0.07507874071598053,0.01893845945596695,182,107969,8.942098617553711,,,,,,,,
,,,,,,,183,108559,,3.973257064819336,0.0009650364518165588,0.03503238782286644,0.010804408229887486,0.4579377770423889,0.07523639500141144,0.019197897985577583,9.092403411865234
3.759056568145752,0.0009274155599996448,0.0352640338242054,0.010666783899068832,0.4523123800754547,0.07560379803180695,0.018970344215631485,183,108559,8.96468734741211,,,,,,,,
,,,,,,,184,109149,,4.026419162750244,0.0008855063351802528,0.03497623652219772,0.011293236166238785,0.4583697021007538,0.07909712195396423,0.019074270501732826,9.187392234802246
3.6748173236846924,0.0009386228048242629,0.03496166691184044,0.010617990046739578,0.45212462544441223,0.0757797509431839,0.018921315670013428,184,109149,8.93941879272461,,,,,,,,
,,,,,,,185,109739,,4.139065265655518,0.0009160625631920993,0.03462958335876465,0.011026211082935333,0.45916804671287537,0.07571600377559662,0.01923009194433689,9.16847038269043
3.6794188022613525,0.000933450588490814,0.03483773022890091,0.010652892291545868,0.4521555006504059,0.07621442526578903,0.019071953371167183,185,109739,8.962105751037598,,,,,,,,
,,,,,,,186,110329,,3.8955113887786865,0.0009966562502086163,0.03434974327683449,0.010585683397948742,0.45774346590042114,0.07765531539916992,0.019897110760211945,9.108182907104492
3.6194677352905273,0.0009498251602053642,0.03454270958900452,0.010620717890560627,0.45332005620002747,0.07812696695327759,0.019383100792765617,186,110329,8.992144584655762,,,,,,,,
,,,,,,,187,110919,,4.021925449371338,0.0008961284183897078,0.03454779088497162,0.010926945134997368,0.4573652148246765,0.07538852095603943,0.019077274948358536,9.103510856628418
3.668490409851074,0.0009387320606037974,0.03443000465631485,0.010696874000132084,0.4515376389026642,0.07324987649917603,0.018946420401334763,187,110919,8.950669288635254,,,,,,,,
,,,,,,,188,111509,,4.192405700683594,0.0010072042932733893,0.03443311154842377,0.011164093390107155,0.45774611830711365,0.07187162339687347,0.01954682543873787,9.218634605407715
3.6487433910369873,0.0009527496295049787,0.03446395322680473,0.01071924902498722,0.45160192251205444,0.07547379285097122,0.019090842455625534,188,111509,8.96828842163086,,,,,,,,
,,,,,,,189,112099,,4.097184181213379,0.000940407975576818,0.03474476560950279,0.01063968800008297,0.45739665627479553,0.07059065997600555,0.01830158941447735,8.97652530670166
4.053954124450684,0.0009662074153311551,0.03534793481230736,0.010829050093889236,0.4526051878929138,0.07426190376281738,0.0190950408577919,189,112099,9.042113304138184,,,,,,,,
,,,,,,,190,112689,,3.874384880065918,0.0009447667980566621,0.03488580137491226,0.010676841251552105,0.4572206139564514,0.07422707974910736,0.01858753152191639,8.988656044006348
3.6685028076171875,0.0009515021811239421,0.03479985147714615,0.010606853291392326,0.4513421654701233,0.07354561984539032,0.01884513348340988,190,112689,8.9209566116333,,,,,,,,
,,,,,,,191,113279,,4.046032428741455,0.000940176541917026,0.03450113162398338,0.010668118484318256,0.45699411630630493,0.0730929970741272,0.018936067819595337,9.036273956298828
3.639949083328247,0.0009399058762937784,0.034715957939624786,0.010650387965142727,0.45106881856918335,0.0742032527923584,0.01879238337278366,191,113279,8.91871452331543,,,,,,,,
,,,,,,,192,113869,,4.301483154296875,0.0008833754109218717,0.03522663190960884,0.010864975862205029,0.45745277404785156,0.07314915955066681,0.019226612523198128,9.135558128356934
3.7274420261383057,0.0009392990614287555,0.03498518839478493,0.010676467791199684,0.45077842473983765,0.07200796157121658,0.01860346458852291,192,113869,8.911151885986328,,,,,,,,
,,,,,,,193,114459,,3.8692944049835205,0.0009050286607816815,0.034218281507492065,0.010587763041257858,0.4568801820278168,0.07494039088487625,0.018933141604065895,9.000815391540527
3.6962218284606934,0.0009221502696163952,0.034522902220487595,0.01060463860630989,0.4510963261127472,0.07301869988441467,0.018701864406466484,193,114459,8.906227111816406,,,,,,,,
,,,,,,,194,115049,,4.164729595184326,0.0009604960796423256,0.03399788588285446,0.01105605997145176,0.45748478174209595,0.0745723694562912,0.01835145428776741,9.071675300598145
3.6401517391204834,0.0009207329130731523,0.03440111503005028,0.010578252375125885,0.4507392942905426,0.07267893850803375,0.018704384565353394,194,115049,8.891894340515137,,,,,,,,
,,,,,,,195,115639,,4.013803958892822,0.0009230378200300038,0.03421827778220177,0.010858195833861828,0.45711851119995117,0.07284678518772125,0.018369272351264954,9.015349388122559
3.6823599338531494,0.000935424177441746,0.034236907958984375,0.01062756683677435,0.45193618535995483,0.07457982748746872,0.01886572316288948,195,115639,8.93392276763916,,,,,,,,
,,,,,,,196,116229,,3.9344420433044434,0.0009047077037394047,0.033870115876197815,0.011041339486837387,0.45697566866874695,0.07060278952121735,0.01883113384246826,9.088451385498047
3.613462448120117,0.0009353075292892754,0.034242574125528336,0.010576383210718632,0.4508078992366791,0.07477117329835892,0.018714724108576775,196,116229,8.890413284301758,,,,,,,,
,,,,,,,197,116819,,4.017271518707275,0.000901654944755137,0.03419480472803116,0.010872011072933674,0.4568324089050293,0.07624950259923935,0.01892012543976307,9.070661544799805
3.654036283493042,0.0009473925456404686,0.03418267145752907,0.010691555216908455,0.4510904550552368,0.07439503818750381,0.01889062486588955,197,116819,8.937857627868652,,,,,,,,
,,,,,,,198,117409,,4.08667516708374,0.0008677499135956168,0.03406248986721039,0.010663310065865517,0.45696398615837097,0.07489170879125595,0.019077900797128677,9.052824020385742
3.7397916316986084,0.0009369258186779916,0.0344555489718914,0.010734934359788895,0.4519737958908081,0.07542133331298828,0.019120430573821068,198,117409,8.987204551696777,,,,,,,,
,,,,,,,199,117999,,3.841846227645874,0.0009144055657088757,0.03347083926200867,0.010565115138888359,0.4566197395324707,0.07223118096590042,0.018414320424199104,8.938307762145996
3.6678357124328613,0.0009300793753936887,0.03386455774307251,0.010614333674311638,0.45081162452697754,0.07400630414485931,0.018790604546666145,199,117999,8.91069507598877,,,,,,,,
,,,,,,,200,118589,,3.8846018314361572,0.000954977935180068,0.0337488129734993,0.01082386914640665,0.458108127117157,0.07789037376642227,0.0198195930570364,9.150023460388184
3.6146905422210693,0.0009354992653243244,0.03388518467545509,0.010596985928714275,0.45128458738327026,0.07258734107017517,0.0189435426145792,200,118589,8.921955108642578,,,,,,,,
,,,,,,,201,119179,,3.885279893875122,0.0009415957611054182,0.03303178772330284,0.010435839183628559,0.45774105191230774,0.07556293159723282,0.019577238708734512,9.043863296508789
3.648479461669922,0.0009437308181077242,0.033553000539541245,0.01060901302844286,0.45234671235084534,0.0747339278459549,0.019045433029532433,201,119179,8.948223114013672,,,,,,,,
,,,,,,,202,119769,,3.9414479732513428,0.0009296612115576863,0.03334027901291847,0.010587571188807487,0.4570825397968292,0.07372473180294037,0.01856996677815914,8.972823143005371
3.5252482891082764,0.0009403494768776,0.03344724699854851,0.010583953000605106,0.451557993888855,0.07453329861164093,0.019002871587872505,202,119769,8.918625831604004,,,,,,,,
,,,,,,,203,120359,,3.715038299560547,0.0009660104988142848,0.03351474925875664,0.01062540803104639,0.45706823468208313,0.07437501847743988,0.020253153517842293,9.126097679138184
3.4944634437561035,0.0009358333190903068,0.03338426351547241,0.010526608675718307,0.451276570558548,0.07312929630279541,0.018819203600287437,203,120359,8.882837295532227,,,,,,,,
,,,,,,,204,120949,,3.7516629695892334,0.0008901017135940492,0.03295755386352539,0.010657615028321743,0.45703399181365967,0.07439912855625153,0.018569495528936386,8.966934204101562
3.4816715717315674,0.0009325455757789314,0.032955970615148544,0.01059062872081995,0.451095849275589,0.07419976592063904,0.01889745332300663,204,120949,8.899949073791504,,,,,,,,
,,,,,,,205,121539,,3.8388044834136963,0.0009070804226212204,0.03254524990916252,0.010562807321548462,0.4571762681007385,0.07558442652225494,0.018843721598386765,8.985122680664062
3.500056743621826,0.0009373085340484977,0.033053331077098846,0.010555137880146503,0.45067107677459717,0.07424735277891159,0.018737100064754486,205,121539,8.874505996704102,,,,,,,,
,,,,,,,206,122129,,3.6301233768463135,0.0009417724213562906,0.032727669924497604,0.010678914375603199,0.4568074941635132,0.07626809179782867,0.019356882199645042,9.035285949707031
3.457418203353882,0.0009349846513941884,0.03260194510221481,0.010513071902096272,0.45065978169441223,0.07561856508255005,0.019039448350667953,206,122129,8.891497611999512,,,,,,,,
,,,,,,,207,122719,,3.6346776485443115,0.0008867919677868485,0.03244253620505333,0.010650552809238434,0.45698121190071106,0.0714602917432785,0.0183773934841156,8.933572769165039
3.432441234588623,0.000934188487008214,0.03292214125394821,0.010541754774749279,0.4506675601005554,0.07575324922800064,0.01888309046626091,207,122719,8.879501342773438,,,,,,,,
,,,,,,,208,123309,,3.867116689682007,0.0009919700678437948,0.03212748095393181,0.010844754055142403,0.45640891790390015,0.07410933077335358,0.02025299146771431,9.177177429199219
3.439932346343994,0.000931275135371834,0.0324297770857811,0.01063762977719307,0.449929416179657,0.07321128994226456,0.01870562508702278,208,123309,8.873807907104492,,,,,,,,
,,,,,,,209,123899,,3.837294578552246,0.0009529279195703566,0.032451119273900986,0.010716721415519714,0.4572640359401703,0.07371008396148682,0.01871650665998459,9.003815650939941
3.4550821781158447,0.0009463932947255671,0.03258369490504265,0.010560709983110428,0.44994252920150757,0.07294370979070663,0.018952718004584312,209,123899,8.884934425354004,,,,,,,,
,,,,,,,210,124489,,3.7316324710845947,0.0009542980697005987,0.03223050385713577,0.010724764317274094,0.45730382204055786,0.07801463454961777,0.01942538656294346,9.065923690795898
3.616564989089966,0.0009486463968642056,0.032664041966199875,0.01048190239816904,0.45156198740005493,0.07557220757007599,0.01885855197906494,210,124489,8.892179489135742,,,,,,,,
,,,,,,,211,125079,,3.9553325176239014,0.0008771809516474605,0.03271981701254845,0.011021788232028484,0.45696866512298584,0.07215290516614914,0.019170548766851425,9.119352340698242
3.5188353061676025,0.0009431256912648678,0.032459188252687454,0.010523105971515179,0.4500551223754883,0.07347775250673294,0.018688460811972618,211,125079,8.858357429504395,,,,,,,,
,,,,,,,212,125669,,3.604466676712036,0.0009811570635065436,0.03176034986972809,0.010607443749904633,0.45654046535491943,0.07742853462696075,0.019556090235710144,9.034707069396973
3.468048095703125,0.0009381396230310202,0.03213717043399811,0.010607486590743065,0.4503747224807739,0.07420004904270172,0.018856853246688843,212,125669,8.889874458312988,,,,,,,,
